10387	http://batman-arkhamcity.ru/	0.0
10387	http://bigtorrents.org/publ/batman_arkham_city_dlc_2011_pc_rus_repack_ot_r_g_catalyst/47-1-0-24614	0.14
10387	http://consolelife.ru/xbox-360/6577-o-rossiyskom-relize-batman-arkham-city.html	0.14
10387	http://dic.academic.ru/book.nsf/3662736/Batman%3A+Arkham+Asylum	0.0
10387	http://forum.csmania.ru/viewtopic.php?t=25986	0.14
10387	http://forum.igromania.ru/printthread.php?s=f3f76999da444c59988e12eaa3c4791c&t=103959&pp=200&page=13	0.07
10387	http://forum.sharereactor.ru/showthread.php?t=180279	0.0
10387	http://forums.4gamers.ru/threads/batman-arkham-city-%D1%80%D1%83%D1%81%D1%81%D0%BA%D0%B0%D1%8F-%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%8F-%D0%B8%D0%B3%D1%80%D1%8B.2449/	0.07
10387	http://forums.playground.ru/batman_arkham_city/626529/	0.0
10387	http://forums.playground.ru/batman_arkham_city/687209/	0.07
10387	http://gamersblog.ru/news/batman-arkham-city-in-russia/p/30	0.14
10387	http://gamestation.ru/product/15068.html	0.14
10387	http://kanobu.ru/blog/id281160/	0.0
10387	http://kanobu.ru/blog/v-ozhidanii-cheloveka-letuchej-myishi-268343/	0.07
10387	http://kanobu.ru/off.html	0.0
10387	http://mgnews.ru/media/getimage/23281	0.14
10387	http://mgnews.ru/media/getimage/23283	0.14
10387	http://mgnews.ru/media/getimage/23284	0.07
10387	http://mgnews.ru/media/getimage/23286	0.0
10387	http://mgnews.ru/read-news/pro-izdanija-batman-arkham-city-v-rossii-0909111933	0.14
10387	http://mirslovarei.com/content_gerchin/batman-11205.html	0.0
10387	http://ru.wikipedia.org/wiki/Batman:_Arkham_City	0.0
10387	http://stopgame.ru/preview/batman_arkham_asylum_2/preview.html	0.07
10387	http://store.steampowered.com/sub/16547	0.0
10387	http://supercomics.ru/load/dc/batman_arkham_city/90	0.0
10387	http://vrgames.by/news/catwoman-polnotsennyj-personazh-batman-arkham-city	0.0
10387	http://www.arkham-city.ru/	0.0
10387	http://www.batmanforever.ru/batman-news/703-pervye-15-minut-igry-batman-arkham-city.html	0.14
10387	http://www.batmanforever.ru/batman-news/709-rusifikatsija-i-tochnaja-data-vyhoda-igry-batman-arkham-city.html	0.14
10387	http://www.comicsdb.ru/publishers/10/40090/	0.14
10387	http://www.comicsdb.ru/publishers/10/40090/comments/	0.0
10387	http://www.comicsdb.ru/publishers/10/40090/comments/last/1110/	0.0
10387	http://www.gamer.ru/batman-arkham-city/batman-arkham-city-2-perevod	0.0
10387	http://www.gamer.ru/batman-arkham-city/batman-arkham-city-faq	0.0
10387	http://www.gamer.ru/batman-arkham-city/v-batman-arkhem-siti-poyavilsya-robin	0.0
10387	http://www.games-tv.ru/treilers/batman_arkham_asylum_2/treyler_1	0.0
10387	http://www.games-tv.ru/treilers/batman_arkham_asylum_2/treyler_4	0.0
10387	http://www.games-tv.ru/treilers/batman_arkham_asylum_2/treyler_6	0.07
10387	http://www.igromania.ru/videomania/148196/	0.0
10387	http://www.igromania.ru/videomania/159847/	0.14
10387	http://www.jurnalu.ru/online-reading/comicsonline/batmanarkhamcityendgame	0.14
10387	http://www.microsofttranslator.com/bv.aspx?ref=SERP&br=ro&mkt=en-US&dl=en&lp=FR_EN&a=http%3a%2f%2ffr.wikipedia.org%2fwiki%2fBatman%3a_Arkham_City	0.0
10387	http://www.playground.ru/blogs/batman_arkham_city/26032/	0.07
10387	http://www.playground.ru/blogs/batman_arkham_city/39840/	0.14
10387	http://www.playground.ru/blogs/batman_arkham_city/ne_budet_russkoy_ozvuchki-34462/	0.07
10387	http://www.playground.ru/blogs/batman_arkham_city/rossiyskiy_reliz_batman_arkham_city_perenesen-39840/	0.0
10387	http://www.rutor.org/torrent/155539/batman-arkham-unhinged-2011-jpeg-comics	0.0
